action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,modality,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,,1943200,[],CHEMBL892954,Inhibition of human EGFR in presence of 1 mM ATP,B,,,BAO_0000190,BAO_0000357,single protein format,Clc1ccc(Nc2nnc(Cc3ccncc3)c3ccccc23)cc1,,,CHEMBL1147965,Bioorg Med Chem,2007.0,,,CHEMBL101253,VATALANIB,CHEMBL101253,,1,http://www.openphacts.org/units/Nanomolar,651785,>,1,1,>,,IC50,nM,,10000.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,nM,UO_0000065,,10000.0
,,1943201,[],CHEMBL892954,Inhibition of human EGFR in presence of 1 mM ATP,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,,,CHEMBL1147965,Bioorg Med Chem,2007.0,"{'bei': '12.44', 'le': '0.24', 'lle': '1.28', 'sei': '8.09'}",,CHEMBL939,GEFITINIB,CHEMBL939,5.56,0,http://www.openphacts.org/units/Nanomolar,651784,=,1,1,=,,IC50,nM,,2753.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,nM,UO_0000065,,2753.0
,,1943202,[],CHEMBL892954,Inhibition of human EGFR in presence of 1 mM ATP,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OC,,,CHEMBL1147965,Bioorg Med Chem,2007.0,,,CHEMBL29197,,CHEMBL29197,,0,http://www.openphacts.org/units/Nanomolar,651783,>,1,1,>,,IC50,nM,,100.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,nM,UO_0000065,,100.0
,,1943203,[],CHEMBL892954,Inhibition of human EGFR in presence of 1 mM ATP,B,,,BAO_0000190,BAO_0000357,single protein format,CN(C)C/C=C/C(=O)Nc1ccc2ncnc(Nc3ccc(Br)cc3F)c2c1,,,CHEMBL1147965,Bioorg Med Chem,2007.0,"{'bei': '13.85', 'le': '0.30', 'lle': '1.82', 'sei': '8.77'}",,CHEMBL242131,,CHEMBL242131,6.15,0,http://www.openphacts.org/units/Nanomolar,651782,=,1,1,=,,IC50,nM,,704.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,nM,UO_0000065,,704.0
,,1943204,[],CHEMBL892954,Inhibition of human EGFR in presence of 1 mM ATP,B,,,BAO_0000190,BAO_0000357,single protein format,CCOc1cc2ncnc(NC3=CC(=O)C(OCc4cccc(C)c4)=CC3=O)c2cc1NC(=O)/C=C/CN(C)C,,,CHEMBL1147965,Bioorg Med Chem,2007.0,"{'bei': '12.48', 'le': '0.23', 'lle': '2.82', 'sei': '5.51'}",,CHEMBL241919,,CHEMBL241919,6.76,0,http://www.openphacts.org/units/Nanomolar,651781,=,1,1,=,,IC50,nM,,173.1,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,nM,UO_0000065,,173.1
,,1943205,[],CHEMBL892954,Inhibition of human EGFR in presence of 1 mM ATP,B,,,BAO_0000190,BAO_0000357,single protein format,CCOc1cc2ncnc(NC3=CC(=O)C(OCc4cccc(OC)c4)=CC3=O)c2cc1NC(=O)/C=C/CN(C)C,,,CHEMBL1147965,Bioorg Med Chem,2007.0,"{'bei': '11.58', 'le': '0.22', 'lle': '2.82', 'sei': '4.89'}",,CHEMBL241918,,CHEMBL241918,6.46,0,http://www.openphacts.org/units/Nanomolar,651780,=,1,1,=,,IC50,nM,,346.9,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,nM,UO_0000065,,346.9
,,1943206,[],CHEMBL892954,Inhibition of human EGFR in presence of 1 mM ATP,B,,,BAO_0000190,BAO_0000357,single protein format,CCOc1cc2ncnc(NC3=CC(=O)C(OCc4cccs4)=CC3=O)c2cc1NC(=O)/C=C/CN(C)C,,,CHEMBL1147965,Bioorg Med Chem,2007.0,"{'bei': '12.24', 'le': '0.23', 'lle': '2.84', 'sei': '5.32'}",,CHEMBL243839,,CHEMBL243839,6.53,0,http://www.openphacts.org/units/Nanomolar,651779,=,1,1,=,,IC50,nM,,295.2,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,nM,UO_0000065,,295.2
,,1943207,[],CHEMBL892954,Inhibition of human EGFR in presence of 1 mM ATP,B,,,BAO_0000190,BAO_0000357,single protein format,CCOc1cc2ncnc(NC3=CC(=O)C(OCc4cccc(Cl)c4)=CC3=O)c2cc1NC(=O)/C=C/CN(C)C,,,CHEMBL1147965,Bioorg Med Chem,2007.0,"{'bei': '13.25', 'le': '0.25', 'lle': '3.16', 'sei': '6.07'}",,CHEMBL243837,,CHEMBL243837,7.45,0,http://www.openphacts.org/units/Nanomolar,651778,=,1,1,=,,IC50,nM,,35.6,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,nM,UO_0000065,,35.6
,,1943208,[],CHEMBL892954,Inhibition of human EGFR in presence of 1 mM ATP,B,,,BAO_0000190,BAO_0000357,single protein format,CCOc1cc2ncnc(NC3=CC(=O)C(OCc4ccccn4)=CC3=O)c2cc1NC(=O)/C=C/CN(C)C,,,CHEMBL1147965,Bioorg Med Chem,2007.0,"{'bei': '11.54', 'le': '0.21', 'lle': '3.07', 'sei': '4.50'}",,CHEMBL398154,,CHEMBL398154,6.10,0,http://www.openphacts.org/units/Nanomolar,651777,=,1,1,=,,IC50,nM,,791.9,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,nM,UO_0000065,,791.9
,,1943209,[],CHEMBL892954,Inhibition of human EGFR in presence of 1 mM ATP,B,,,BAO_0000190,BAO_0000357,single protein format,CCOc1cc2ncnc(NC3=CC(=O)C(OCc4ccccc4)=CC3=O)c2cc1NC(=O)/C=C/CN(C)C,,,CHEMBL1147965,Bioorg Med Chem,2007.0,"{'bei': '12.63', 'le': '0.23', 'lle': '3.04', 'sei': '5.43'}",,CHEMBL243629,,CHEMBL243629,6.67,0,http://www.openphacts.org/units/Nanomolar,651776,=,1,1,=,,IC50,nM,,216.2,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,nM,UO_0000065,,216.2
,,1943210,[],CHEMBL892954,Inhibition of human EGFR in presence of 1 mM ATP,B,,,BAO_0000190,BAO_0000357,single protein format,CCOc1cc2ncnc(NC3=CC(=O)C(OCc4ccc(F)c(F)c4)=CC3=O)c2cc1NC(=O)/C=C/CN(C)C,,,CHEMBL1147965,Bioorg Med Chem,2007.0,"{'bei': '10.73', 'le': '0.20', 'lle': '2.14', 'sei': '4.93'}",,CHEMBL243628,,CHEMBL243628,6.05,0,http://www.openphacts.org/units/Nanomolar,651775,=,1,1,=,,IC50,nM,,894.3,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,nM,UO_0000065,,894.3
,,1943211,[],CHEMBL892954,Inhibition of human EGFR in presence of 1 mM ATP,B,,,BAO_0000190,BAO_0000357,single protein format,CCOc1cc2ncnc(NC3=CC(=O)C(OCc4cccc(F)c4)=CC3=O)c2cc1NC(=O)/C=C/CN(C)C,,,CHEMBL1147965,Bioorg Med Chem,2007.0,"{'bei': '13.50', 'le': '0.25', 'lle': '3.60', 'sei': '6.00'}",,CHEMBL428741,,CHEMBL428741,7.37,0,http://www.openphacts.org/units/Nanomolar,651774,=,1,1,=,,IC50,nM,,43.1,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,nM,UO_0000065,,43.1
,,1943212,[],CHEMBL892954,Inhibition of human EGFR in presence of 1 mM ATP,B,,,BAO_0000190,BAO_0000357,single protein format,CCOc1cc2ncnc(NC3=CC(=O)C(OC(CF)CF)=CC3=O)c2cc1NC(=O)/C=C/CN(C)C,,,CHEMBL1147965,Bioorg Med Chem,2007.0,"{'bei': '11.02', 'le': '0.21', 'lle': '2.94', 'sei': '4.63'}",,CHEMBL243410,,CHEMBL243410,5.68,0,http://www.openphacts.org/units/Nanomolar,651773,=,1,1,=,,IC50,nM,,2089.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,nM,UO_0000065,,2089.0
,,1943213,[],CHEMBL892954,Inhibition of human EGFR in presence of 1 mM ATP,B,,,BAO_0000190,BAO_0000357,single protein format,CCOc1cc2ncnc(NC3=CC(=O)C(OC)=CC3=O)c2cc1NC(=O)/C=C/CN(C)C,,,CHEMBL1147965,Bioorg Med Chem,2007.0,,,CHEMBL428039,,CHEMBL428039,,0,http://www.openphacts.org/units/Nanomolar,651772,>,1,1,>,,IC50,nM,,10000.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,nM,UO_0000065,,10000.0
,,2202748,[],CHEMBL941404,Inhibition of EGFR in human A431 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)c1ccc(O)c(O)c1,,,CHEMBL1150213,J Nat Prod,1992.0,"{'bei': '21.52', 'le': '0.40', 'lle': '4.10', 'sei': '5.25'}",,CHEMBL56393,,CHEMBL56393,6.40,0,http://www.openphacts.org/units/Nanomolar,764318,=,1,1,=,,IC50,nM,,400.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,10'-1microM,UO_0000065,,4.0
,,2202749,[],CHEMBL941404,Inhibition of EGFR in human A431 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,N#CC(C#N)=C(C#N)c1cccc(O)c1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1150213,J Nat Prod,1992.0,,,CHEMBL449114,,CHEMBL449114,,0,http://www.openphacts.org/units/Nanomolar,764183,=,1,1,=,,IC50,nM,,400000.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,10'2 uM,UO_0000065,,4.0
,,2202750,[],CHEMBL941404,Inhibition of EGFR in human A431 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(O)c1cc(N(Cc2ccccc2O)Cc2cc(O)ccc2O)ccc1O,,,CHEMBL1150213,J Nat Prod,1992.0,,,CHEMBL103552,LAVENDUSTIN A,CHEMBL103552,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,764430,=,1,1,=,,IC50,ug.mL-1,,0.004,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,10'-3 ug/ml,UO_0000274,,4.0
,,2202751,[],CHEMBL941404,Inhibition of EGFR in human A431 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc(-c2cc(=O)c3c(O)cc(O)cc3o2)cc1,,,CHEMBL1150213,J Nat Prod,1992.0,,,CHEMBL243664,ACACETIN,CHEMBL243664,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,764317,=,1,1,=,,IC50,ug.mL-1,,40.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,10'1 ug/ml,UO_0000274,,4.0
,,2202752,[],CHEMBL941404,Inhibition of EGFR in human A431 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1cc(O)c2c(=O)c(-c3ccc(O)cc3)coc2c1,,,CHEMBL1150213,J Nat Prod,1992.0,,,CHEMBL491174,PRUNETIN,CHEMBL491174,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,764178,=,1,1,=,,IC50,ug.mL-1,,4.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,ug ml-1,UO_0000274,,4.0
,,2202753,[],CHEMBL941404,Inhibition of EGFR in human A431 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,Cl.NCCNC(=O)c1ccc(S(=O)(=O)Oc2ccc(/C=C/[N+](=O)[O-])cc2)cc1,,,CHEMBL1150213,J Nat Prod,1992.0,"{'bei': '13.54', 'le': '0.27', 'lle': '3.91', 'sei': '3.74'}",,CHEMBL485065,,CHEMBL309075,5.30,0,http://www.openphacts.org/units/Nanomolar,764191,=,1,1,=,,IC50,nM,,5000.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,5.0
,,2202754,[],CHEMBL941404,Inhibition of EGFR in human A431 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,C[C@H](NC(=O)c1ccc(S(=O)(=O)Oc2ccc(/C=C/[N+](=O)[O-])cc2)cc1)C(=O)N[C@@H](C)C(=O)NCCNC(=O)OC(C)(C)C,,,CHEMBL1150213,J Nat Prod,1992.0,,,CHEMBL444470,,CHEMBL444470,,0,http://www.openphacts.org/units/Nanomolar,764273,>,1,1,>,,IC50,nM,,50000.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,10'1 uM,UO_0000065,,5.0
,,2202755,[],CHEMBL941404,Inhibition of EGFR in human A431 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,CCCCNC(=O)c1ccc(S(=O)(=O)Oc2ccc(/C=C/[N+](=O)[O-])cc2)cc1,,,CHEMBL1150213,J Nat Prod,1992.0,"{'bei': '13.11', 'le': '0.26', 'lle': '2.07', 'sei': '4.59'}",,CHEMBL77100,,CHEMBL77100,5.30,1,http://www.openphacts.org/units/Nanomolar,764158,=,1,1,=,,IC50,nM,,5000.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,5.0
,,2202756,[],CHEMBL941404,Inhibition of EGFR in human A431 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1cc(/C=C/[N+](=O)[O-])ccc1OS(=O)(=O)c1ccc(C(=O)OC[C@H]2O[C@@H](n3cnc4c(N)ncnc43)[C@H](O)[C@@H]2O)cc1,,,CHEMBL1150213,J Nat Prod,1992.0,"{'bei': '10.02', 'le': '0.20', 'lle': '5.39', 'sei': '2.61'}",,CHEMBL453502,,CHEMBL453502,6.30,1,http://www.openphacts.org/units/Nanomolar,764156,=,1,1,=,,IC50,nM,,500.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,10'-1microM,UO_0000065,,5.0
,,2202757,[],CHEMBL941404,Inhibition of EGFR in human A431 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(O)c1ccc(S(=O)(=O)Oc2ccc(/C=C/[N+](=O)[O-])cc2)cc1O,,,CHEMBL1150213,J Nat Prod,1992.0,"{'bei': '19.99', 'le': '0.40', 'lle': '5.19', 'sei': '5.07'}",,CHEMBL449093,,CHEMBL449093,7.30,0,http://www.openphacts.org/units/Nanomolar,764108,=,1,1,=,,IC50,nM,,50.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,10'-2microM,UO_0000065,,5.0
,,2202758,[],CHEMBL941404,Inhibition of EGFR in human A431 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,N#CC(C#N)=C(O)c1ccc(O)cc1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1150213,J Nat Prod,1992.0,,,CHEMBL79064,,CHEMBL79064,,0,http://www.openphacts.org/units/Nanomolar,764207,=,1,1,=,,IC50,nM,,500000.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,10'2 uM,UO_0000065,,5.0
,,2202759,[],CHEMBL941404,Inhibition of EGFR in human A431 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,N#CC(C#N)=C(N)/C(C#N)=C/c1cc(O)c(O)c(Br)c1,,,CHEMBL1150213,J Nat Prod,1992.0,"{'bei': '19.03', 'le': '0.43', 'lle': '4.27', 'sei': '4.57'}",,CHEMBL77803,,CHEMBL77803,6.30,1,http://www.openphacts.org/units/Nanomolar,764211,=,1,1,=,,IC50,nM,,500.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,10'-1microM,UO_0000065,,5.0
,,2202760,[],CHEMBL941404,Inhibition of EGFR in human A431 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(O)c1cc(N(Cc2ccccc2O)Cc2ccccc2O)ccc1O,,,CHEMBL1150213,J Nat Prod,1992.0,,,CHEMBL485258,LAVENDUSTIN B,CHEMBL485258,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,764479,=,1,1,=,,IC50,ug.mL-1,,0.5,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,10'-1 ug/ml,UO_0000274,,5.0
,,2202761,[],CHEMBL941404,Inhibition of EGFR in human A431 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,O=c1cc(-c2ccccc2)oc2ccccc12,,,CHEMBL1150213,J Nat Prod,1992.0,,,CHEMBL275638,FLAVONE,CHEMBL275638,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,764410,=,1,1,=,,IC50,ug.mL-1,,50.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,10'1 ug/ml,UO_0000274,,5.0
,,2202762,[],CHEMBL941404,Inhibition of EGFR in human A431 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COC(=O)c2ccc(S(=O)(=O)Oc3ccc(/C=C/[N+](=O)[O-])cc3)cc2)[C@@H](O)[C@H]1O,,,CHEMBL1150213,J Nat Prod,1992.0,"{'bei': '10.39', 'le': '0.20', 'lle': '5.32', 'sei': '2.68'}",,CHEMBL505705,,CHEMBL505705,6.22,1,http://www.openphacts.org/units/Nanomolar,764155,=,1,1,=,,IC50,nM,,600.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,10'-1microM,UO_0000065,,6.0
,,2202763,[],CHEMBL941404,Inhibition of EGFR in human A431 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)c1ccc(F)cc1,,,CHEMBL1150213,J Nat Prod,1992.0,"{'bei': '21.97', 'le': '0.40', 'lle': '3.19', 'sei': '7.65'}",,CHEMBL55204,,CHEMBL55204,6.22,0,http://www.openphacts.org/units/Nanomolar,764294,=,1,1,=,,IC50,nM,,600.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,10'-1microM,UO_0000065,,6.0
,,2202764,[],CHEMBL941404,Inhibition of EGFR in human A431 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,N#CC(C#N)=C(C#N)c1ccc(C=O)cc1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1150213,J Nat Prod,1992.0,,,CHEMBL489349,,CHEMBL489349,,0,http://www.openphacts.org/units/Nanomolar,764185,=,1,1,=,,IC50,nM,,600000.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,10'2 uM,UO_0000065,,6.0
,,2202765,[],CHEMBL941404,Inhibition of EGFR in human A431 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,N#CC(C#N)=C(C#N)c1ccc(O)cc1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1150213,J Nat Prod,1992.0,,,CHEMBL450319,,CHEMBL450319,,0,http://www.openphacts.org/units/Nanomolar,764184,=,1,1,=,,IC50,nM,,600000.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,10'2 uM,UO_0000065,,6.0
,,2202766,[],CHEMBL941404,Inhibition of EGFR in human A431 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1cc(C(C#N)=C(C#N)C#N)cc(O)c1O,,,CHEMBL1150213,J Nat Prod,1992.0,"{'bei': '21.65', 'le': '0.40', 'lle': '3.79', 'sei': '4.31'}",,CHEMBL489147,,CHEMBL489147,5.22,0,http://www.openphacts.org/units/Nanomolar,764179,=,1,1,=,,IC50,nM,,6000.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,6.0
,,2202767,[],CHEMBL941404,Inhibition of EGFR in human A431 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,C[C@H](NC(=O)[C@H](C)NC(=O)c1ccc(S(=O)(=O)Oc2ccc(/C=C/[N+](=O)[O-])cc2)cc1)C(=O)O,,,CHEMBL1150213,J Nat Prod,1992.0,"{'bei': '10.49', 'le': '0.21', 'lle': '3.74', 'sei': '2.83'}",,CHEMBL490775,,CHEMBL490775,5.16,0,http://www.openphacts.org/units/Nanomolar,764272,=,1,1,=,,IC50,nM,,7000.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,7.0
,,2528132,[],CHEMBL985021,Inhibition of EGFR,B,,,BAO_0000190,BAO_0000357,single protein format,c1ccc(-c2cc3ccncc3cc2OC2CCNCC2)cc1,,,CHEMBL1138455,J Med Chem,2009.0,,,CHEMBL484968,,CHEMBL484968,,0,http://www.openphacts.org/units/Nanomolar,808836,<,1,1,>,,IC50,nM,,10000.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,pIC50,,UO_0000065,,5.0
,,2547490,[],CHEMBL970971,Inhibition of EGFR,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(/C=C/c1ccc(O)c(O)c1)c1ccc(O)cc1O,,,CHEMBL1157216,J Nat Prod,2006.0,"{'bei': '18.72', 'le': '0.35', 'lle': '2.69', 'sei': '5.20'}",,CHEMBL128000,BUTEIN,CHEMBL128000,5.10,0,http://www.openphacts.org/units/Nanomolar,736146,=,1,1,=,,IC50,nM,,8000.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,8.0
,,2547492,[],CHEMBL970971,Inhibition of EGFR,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(/C=C/c1ccc(O)c(O)c1)c1ccc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c(O)c1O,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1157216,J Nat Prod,2006.0,,,CHEMBL490510,MAREIN,CHEMBL490510,,0,http://www.openphacts.org/units/Nanomolar,736162,=,1,1,=,,IC50,nM,,19000000.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,mM,UO_0000065,,19.0
,,2547493,[],CHEMBL970971,Inhibition of EGFR,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(CCc1ccc(O)cc1)c1c(O)cc(O)cc1O,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1157216,J Nat Prod,2006.0,,,CHEMBL45068,PHLORETIN,CHEMBL45068,,0,http://www.openphacts.org/units/Nanomolar,736163,=,1,1,=,,IC50,nM,,25000000.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,mM,UO_0000065,,25.0
,,2547504,[],CHEMBL970971,Inhibition of EGFR,B,,,BAO_0000190,BAO_0000357,single protein format,O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12,,,CHEMBL1157216,J Nat Prod,2006.0,,,CHEMBL44,GENISTEIN,CHEMBL44,,1,http://www.openphacts.org/units/MicrogramPerMilliliter,736166,=,1,1,=,,IC50,ug.mL-1,,0.2,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,ug ml-1,UO_0000274,,0.2
,,2547512,[],CHEMBL970971,Inhibition of EGFR,B,,,BAO_0000190,BAO_0000357,single protein format,COc1c(O)cc2occ(-c3ccc(O)cc3)c(=O)c2c1O,,,CHEMBL1157216,J Nat Prod,2006.0,"{'bei': '18.26', 'le': '0.34', 'lle': '2.89', 'sei': '5.47'}",,CHEMBL242740,TECTORIGENIN,CHEMBL242740,5.48,0,http://www.openphacts.org/units/Nanomolar,736187,=,1,1,=,,IC50,nM,,3300.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,3.3
,,2560138,[],CHEMBL986505,Inhibition of EGFR by ELISA,B,,,BAO_0000190,BAO_0000357,single protein format,Oc1cc2c(cc1O)[C@@H]1c3ccc(O)c(O)c3OC[C@]1(O)C2,,,CHEMBL1155833,J Med Chem,2008.0,"{'bei': '18.09', 'le': '0.34', 'lle': '4.15', 'sei': '4.95'}",,CHEMBL477197,HEMATOXYLIN,CHEMBL477197,5.47,0,http://www.openphacts.org/units/Nanomolar,771444,=,1,1,=,,IC50,nM,,3400.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,3.4
,,2567844,[],CHEMBL1007322,Inhibition of human EGFR expressed in SF9 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,CO/N=C/c1c(N)ncnc1Nc1ccc2c(cnn2Cc2cccc(F)c2)c1,,,CHEMBL1155952,Bioorg Med Chem Lett,2008.0,"{'bei': '20.69', 'le': '0.38', 'lle': '4.78', 'sei': '7.84'}",,CHEMBL255871,,CHEMBL255871,8.10,1,http://www.openphacts.org/units/Nanomolar,797982,=,1,1,=,,IC50,nM,,8.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,0.008
,,2567849,[],CHEMBL1007322,Inhibition of human EGFR expressed in SF9 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc(/N=C/c2c(N)ncnc2Nc2ccc3c(cnn3Cc3cccc(F)c3)c2)cc1,,,CHEMBL1155952,Bioorg Med Chem Lett,2008.0,"{'bei': '15.64', 'le': '0.29', 'lle': '2.21', 'sei': '7.08'}",,CHEMBL525725,,CHEMBL525725,7.31,0,http://www.openphacts.org/units/Nanomolar,797985,=,1,1,=,,IC50,nM,,49.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,0.049
,,2567850,[],CHEMBL1007322,Inhibition of human EGFR expressed in SF9 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,Nc1ncnc(Nc2ccc3c(cnn3Cc3cccc(F)c3)c2)c1/C=N/NCC(F)(F)F,,,CHEMBL1155952,Bioorg Med Chem Lett,2008.0,"{'bei': '15.89', 'le': '0.30', 'lle': '3.45', 'sei': '6.87'}",,CHEMBL497863,,CHEMBL497863,7.28,0,http://www.openphacts.org/units/Nanomolar,797984,=,1,1,=,,IC50,nM,,52.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,0.052
,,2567851,[],CHEMBL1007322,Inhibition of human EGFR expressed in SF9 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,CN/N=C/c1c(N)ncnc1Nc1ccc2c(cnn2Cc2cccc(F)c2)c1,,,CHEMBL1155952,Bioorg Med Chem Lett,2008.0,"{'bei': '20.29', 'le': '0.37', 'lle': '5.03', 'sei': '7.47'}",,CHEMBL497697,,CHEMBL497697,7.92,0,http://www.openphacts.org/units/Nanomolar,797983,=,1,1,=,,IC50,nM,,12.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,0.012
